"","hospital_pk","collection_week","state","ccn","hospital_name","address","city","zip","hospital_subtype","fips_code","is_metro_micro","total_beds_7_day_avg","all_adult_hospital_beds_7_day_avg","all_adult_hospital_inpatient_beds_7_day_avg","inpatient_beds_used_7_day_avg","all_adult_hospital_inpatient_bed_occupied_7_day_avg","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_adult_patients_hospitalized_confirmed_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg","inpatient_beds_7_day_avg","total_icu_beds_7_day_avg","total_staffed_adult_icu_beds_7_day_avg","icu_beds_used_7_day_avg","staffed_adult_icu_bed_occupancy_7_day_avg","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg","staffed_icu_adult_patients_confirmed_covid_7_day_avg","total_patients_hospitalized_confirmed_influenza_7_day_avg","icu_patients_confirmed_influenza_7_day_avg","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg","total_beds_7_day_sum","all_adult_hospital_beds_7_day_sum","all_adult_hospital_inpatient_beds_7_day_sum","inpatient_beds_used_7_day_sum","all_adult_hospital_inpatient_bed_occupied_7_day_sum","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_adult_patients_hospitalized_confirmed_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum","inpatient_beds_7_day_sum","total_icu_beds_7_day_sum","total_staffed_adult_icu_beds_7_day_sum","icu_beds_used_7_day_sum","staffed_adult_icu_bed_occupancy_7_day_sum","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum","staffed_icu_adult_patients_confirmed_covid_7_day_sum","total_patients_hospitalized_confirmed_influenza_7_day_sum","icu_patients_confirmed_influenza_7_day_sum","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum","total_beds_7_day_coverage","all_adult_hospital_beds_7_day_coverage","all_adult_hospital_inpatient_beds_7_day_coverage","inpatient_beds_used_7_day_coverage","all_adult_hospital_inpatient_bed_occupied_7_day_coverage","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_adult_patients_hospitalized_confirmed_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage","inpatient_beds_7_day_coverage","total_icu_beds_7_day_coverage","total_staffed_adult_icu_beds_7_day_coverage","icu_beds_used_7_day_coverage","staffed_adult_icu_bed_occupancy_7_day_coverage","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage","staffed_icu_adult_patients_confirmed_covid_7_day_coverage","total_patients_hospitalized_confirmed_influenza_7_day_coverage","icu_patients_confirmed_influenza_7_day_coverage","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_adult_covid_confirmed_18_19_7_day_sum","previous_day_admission_adult_covid_confirmed_20_29_7_day_sum","previous_day_admission_adult_covid_confirmed_30_39_7_day_sum","previous_day_admission_adult_covid_confirmed_40_49_7_day_sum","previous_day_admission_adult_covid_confirmed_50","previous_day_admission_adult_covid_confirmed_60","previous_day_admission_adult_covid_confirmed_70","previous_day_admission_adult_covid_confirmed_80","previous_day_admission_adult_covid_confirmed_unknown_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ed_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_adult_covid_suspected_18","previous_day_admission_adult_covid_suspected_20","previous_day_admission_adult_covid_suspected_30","previous_day_admission_adult_covid_suspected_40","previous_day_admission_adult_covid_suspected_50","previous_day_admission_adult_covid_suspected_60","previous_day_admission_adult_covid_suspected_70_79_7_day_sum","previous_day_admission_adult_covid_suspected_80","previous_day_admission_adult_covid_suspected_unknown_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum","previous_day_total_ed_visits_7_day_sum","previous_day_admission_influenza_confirmed_7_day_sum","geocoded_hospital_address"
"706","061336","2021-03-05T00:00:00.000","CO","061336","ARKANSAS VALLEY REGIONAL MEDICAL CENTER","1100 CARSON AVE","LA JUNTA",81050,"Critical Access Hospitals",8089,"false",33,20,20,5.1,4.3,0,0,0,0,25,4,-999999,-999999,-999999,0,0,0,0,0,231,140,140,36,30,0,0,0,0,175,28,26,6,6,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,177,0,"POINT (-103.548742 37.976929)"
"707","061305","2021-03-05T00:00:00.000","CO","061305","MELISSA MEMORIAL HOSPITAL","1001 E JOHNSON ST","HOLYOKE",80734,"Critical Access Hospitals",8095,"false",15,15,15,-999999,-999999,0,0,0,0,15,0,0,0,0,0,0,0,0,0,105,105,105,22,22,0,0,0,0,105,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,"POINT (-102.290249 40.578428)"
"708","061304","2021-03-05T00:00:00.000","CO","061304","HAXTUN HOSPITAL DISTRICT","235 W FLETCHER ST","HAXTUN",80731,"Critical Access Hospitals",8095,"false",35,35,35,17.7,17.7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,245,245,245,124,124,0,0,0,0,245,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"POINT (-102.630866 40.641386)"
"709","061324","2021-03-05T00:00:00.000","CO","061324","ASPEN VALLEY HOSPITAL","401 CASTLE CREEK RD","ASPEN",81611,"Critical Access Hospitals",8097,"true",25,25,20,7.9,7.9,0,0,0,0,20,4,4,-999999,-999999,0,0,0,0,0,175,175,140,55,55,0,0,0,0,140,28,28,-999999,-999999,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,160,0,"POINT (-106.837784 39.190057)"
"710","061323","2021-03-05T00:00:00.000","CO","061323","PROWERS MEDICAL CENTER","401 KENDALL DR","LAMAR",81052,"Critical Access Hospitals",8099,"false",25,25,12,7.3,7.3,-999999,-999999,0,0,12,0,0,0,0,0,0,0,0,0,175,175,84,51,51,-999999,-999999,0,0,84,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,103,0,"POINT (-102.609068 38.070915)"
"711","060020","2021-03-05T00:00:00.000","CO","060020","PARKVIEW MEDICAL CENTER, INC","400 W 16TH ST","PUEBLO",81003,"Short Term",8101,"true",350,350,350,264,264,-999999,-999999,0,0,350,42,42,34.1,34.1,-999999,-999999,0,0,0,2450,2450,2450,1848,1848,24,24,0,0,2450,294,294,239,239,10,10,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,-999999,0,0,379,85,-999999,18,12,-999999,9,13,20,8,0,-999999,1317,0,"POINT (-104.612123 38.281678)"
"712","060012","2021-03-05T00:00:00.000","CO","060012","CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER","1008 MINNEQUA AVE","PUEBLO",81004,"Short Term",8101,"true",129,129,98,23.9,23.9,-999999,-999999,0,0,98,17,17,4.6,4.6,0,0,0,0,0,903,903,686,167,167,6,6,0,0,686,119,119,32,32,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,"POINT (-104.622789 38.233211)"
"713","061325","2021-03-05T00:00:00.000","CO","061325","PIONEERS MEDICAL CENTER","100 PIONEERS MEDICAL CENTER DR","MEEKER",81641,"Critical Access Hospitals",8103,"false",16,16,16,9.9,9.9,-999999,-999999,0,0,16,0,0,0,0,0,0,0,0,0,112,112,112,69,69,14,14,0,0,112,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,-999999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,""
"714","061307","2021-03-05T00:00:00.000","CO","061307","RANGELY DISTRICT HOSPITAL","225 EAGLE CREST ST","RANGELY",81648,"Critical Access Hospitals",8103,"false",25,25,18,11,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,175,175,126,77,77,0,0,0,0,126,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,"POINT (-108.80591 40.080284)"
"715","061301","2021-03-05T00:00:00.000","CO","061301","RIO GRANDE HOSPITAL","310 COUNTY ROAD 14","DEL NORTE",81132,"Critical Access Hospitals",8105,"false",12,12,12,6.2,6.2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,60,60,60,31,31,0,0,0,0,60,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,75,0,"POINT (-106.36481 37.674371)"
"716","060049","2021-03-05T00:00:00.000","CO","060049","UCHEALTH YAMPA VALLEY MEDICAL CENTER","1024 CENTRAL PARK DR","STEAMBOAT SPRINGS",80487,"Short Term",8107,"true",57,57,46,11.1,11.1,0,0,0,0,46,4,4,0,0,0,0,0,0,0,399,399,322,78,78,0,0,0,0,322,28,28,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,190,0,"POINT (-106.81442 40.462413)"
"717","061310","2021-03-05T00:00:00.000","CO","061310","SEDGWICK COUNTY MEMORIAL HOSPITAL","900 CEDAR ST","JULESBURG",80737,"Critical Access Hospitals",8115,"false",9,9,7,-999999,-999999,0,0,0,0,7,-999999,-999999,-999999,-999999,0,0,-999999,0,0,63,63,49,24,24,0,0,0,0,49,7,7,6,6,0,0,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-999999,"POINT (-102.269232 40.993743)"
"718","060118","2021-03-05T00:00:00.000","CO","060118","ST ANTHONY SUMMIT MEDICAL CENTER","340 PEAK ONE DR","FRISCO",80443,"Short Term",8117,"true",67,67,35,12.3,12.3,-999999,0,0,0,35,0,0,0,0,0,0,0,0,0,469,469,245,86,86,5,0,0,0,245,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,-999999,0,0,0,0,0,341,0,"POINT (-106.078259 39.569988)"
"719","061326","2021-03-05T00:00:00.000","CO","061326","UCHEALTH PIKES PEAK REGIONAL HOSPITAL","16420 W US HIGHWAY 24","WOODLAND PARK",80863,"Critical Access Hospitals",8119,"true",22,22,13,6,6,-999999,-999999,0,0,13,0,0,0,0,0,0,0,0,0,154,154,91,42,42,12,12,0,0,91,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,137,0,"POINT (-105.074267 38.973932)"
"720","060128","2021-03-05T00:00:00.000","CO","060128","LONGS PEAK HOSPITAL","1750 E KEN PRATT BLVD","LONGMONT",80504,"Short Term",8123,"true",93,93,73,65.4,65.4,-999999,-999999,0,0,73,18,18,17.4,17.4,-999999,-999999,0,0,0,651,651,511,458,458,16,13,0,0,511,126,126,122,122,6,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,0,-999999,0,0,-999999,0,0,20,-999999,0,-999999,-999999,0,-999999,0,0,0,0,0,467,0,""
"721","060131","2021-03-05T00:00:00.000","CO","060131","UCHEALTH GREELEY HOSPITAL","6767 W 29TH ST","GREELEY",80634,"Short Term",8123,"true",80,80,60,48.7,48.7,6,5,0,0,60,9,9,7.4,7.4,-999999,-999999,0,0,0,560,560,420,341,341,42,35,0,0,420,63,63,52,52,5,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,-999999,0,-999999,-999999,0,0,-999999,0,0,26,-999999,0,-999999,0,0,0,0,-999999,0,0,0,432,0,"POINT (-104.789043 40.390073)"
"722","060001","2021-03-05T00:00:00.000","CO","060001","NORTH COLORADO MEDICAL CENTER","1801 - 16TH ST","GREELEY",80631,"Short Term",8123,"true",416,397,385,113.4,113.4,14.9,8.3,0,0,385,82,82,12.7,12.7,-999999,-999999,-999999,0,-999999,2912,2779,2695,794,794,104,58,0,0,2695,574,574,89,89,9,7,14,0,14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,-999999,-999999,-999999,5,0,-999999,0,0,111,33,-999999,-999999,6,-999999,-999999,8,8,4,0,-999999,448,0,"POINT (-104.709429 40.413834)"
"723","061315","2021-03-05T00:00:00.000","CO","061315","YUMA DISTRICT HOSPITAL","1000 W 8TH AVE","YUMA",80759,"Critical Access Hospitals",8125,"false",16,13,13,-999999,-999999,-999999,0,0,0,16,0,0,0,0,0,0,0,0,0,112,91,91,24,24,-999999,0,0,0,112,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,-999999,0,0,0,-999999,0,0,0,0,0,0,29,0,"POINT (-102.736654 40.118445)"
"724","061309","2021-03-05T00:00:00.000","CO","061309","WRAY COMMUNITY DISTRICT HOSPITAL","1017 W 7TH ST","WRAY",80758,"Critical Access Hospitals",8125,"false",15,15,15,-999999,-999999,0,0,0,0,15,0,0,0,0,0,0,0,0,0,105,105,105,21,21,0,0,0,0,105,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,"POINT (-102.23466 40.075405)"
"725","070033","2021-03-05T00:00:00.000","CT","070033","DANBURY HOSPITAL","24 HOSPITAL AVE","DANBURY",6810,"Short Term",9001,"true",339,333,333,244.6,243.1,25.3,11.3,0,0,339,56,30,24.9,15.9,-999999,-999999,0,0,0,2373,2331,2331,1712,1702,177,79,0,0,2373,392,210,174,111,6,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,0,0,4,0,4,5,8,-999999,0,0,177,17,0,0,-999999,-999999,5,-999999,-999999,7,0,0,1202,0,"POINT (-73.444339 41.406776)"
"726","070006","2021-03-05T00:00:00.000","CT","070006","STAMFORD HOSPITAL","ONE HOSPITAL PLAZA","STAMFORD",6904,"Short Term",9001,"true",305,278,278,201.1,197.3,17.6,17.6,0,0,305,48,32,28.1,21.7,4.9,4.9,0,0,0,2135,1946,1946,1408,1381,123,123,0,0,2135,336,224,197,152,34,34,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0,-999999,4,0,0,-999999,5,-999999,0,0,37,0,0,0,0,0,0,0,0,0,0,0,910,0,""
"727","070010","2021-03-05T00:00:00.000","CT","070010","BRIDGEPORT HOSPITAL","267 GRANT STREET","BRIDGEPORT",6610,"Short Term",9001,"true",590,590,469,361.9,361.9,44.1,41.4,0,0,469,62.9,62.9,32.9,32.9,6,5.7,0,0,0,4130,4130,3283,2533,2533,309,290,0,0,3283,440,440,230,230,42,40,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,74,0,-999999,6,9,8,21,15,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1349,0,"POINT (-73.16608 41.188776)"
"728","070018","2021-03-05T00:00:00.000","CT","070018","GREENWICH HOSPITAL ASSOCIATION -","5 PERRYRIDGE RD","GREENWICH",6830,"Short Term",9001,"true",234.3,212,172,167.9,146.6,15.1,14.4,0,0,194.3,26,14.9,13.6,10.1,-999999,-999999,0,0,0,1640,1484,1204,1175,1026,106,101,0,0,1360,182,104,95,71,16,16,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0,0,-999999,-999999,4,5,-999999,-999999,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,602,0,"POINT (-73.629632 41.034395)"
"729","070034","2021-03-05T00:00:00.000","CT","070034","NORWALK HOSPITAL","24 STEVENS STREET","NORWALK",6856,"Short Term",9001,"true",165.6,165.6,165.6,149.9,149.9,9.7,6,0,0,165.6,30,16,14.6,9.7,-999999,-999999,0,0,0,1159,1159,1159,1049,1049,68,42,0,0,1159,210,112,102,68,9,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,0,0,4,-999999,-999999,-999999,0,0,11,10,0,0,0,-999999,-999999,0,-999999,5,0,0,706,0,"POINT (-73.421229 41.110415)"
"730","070028","2021-03-05T00:00:00.000","CT","070028","ST VINCENT'S MEDICAL CENTER","2800 MAIN ST","BRIDGEPORT",6606,"Short Term",9001,"true",255.9,255.9,255.9,185.1,185.1,13.3,11.7,0,0,255.9,66,66,9.7,9.7,-999999,-999999,0,0,0,1791,1791,1791,1296,1296,93,82,0,0,1791,462,462,68,68,8,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,0,0,-999999,-999999,0,5,-999999,-999999,0,0,174,7,0,0,0,-999999,0,4,-999999,-999999,0,0,903,0,"POINT (-73.202486 41.200083)"
"731","070040","2021-03-05T00:00:00.000","CT","070040","HEBREW HOME AND HOSPITAL INC","1 ABRAHMS BOULEVARD","WEST HARTFORD",6117,"Short Term",9003,"true",38,38,38,24.1,24.1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,266,266,266,169,169,0,0,0,0,266,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-72.728931 41.802774)"
"732","072004","2021-03-05T00:00:00.000","CT","072004","HOSPITAL FOR SPECIAL CARE","2150 CORBIN AVE","NEW BRITAIN",6050,"Long Term",9003,"true",237,195,195,223.4,182.4,-999999,-999999,0,0,237,0,0,0,0,0,0,0,0,0,1659,1365,1365,1564,1277,7,7,0,0,1659,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-72.799163 41.689439)"
"733","073300","2021-03-05T00:00:00.000","CT","073300","CONNECTICUT CHILDRENS MEDICAL CENTER","282 WASHINGTON STREET","HARTFORD",6106,"Childrens Hospitals",9003,"true",183,0,0,116.7,0,-999999,-999999,-999999,-999999,183,90,0,55.6,0,0,0,0,0,0,1281,0,0,817,0,-999999,-999999,-999999,-999999,1281,630,0,389,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,642,0,"POINT (-72.682812 41.753482)"
"734","070035","2021-03-05T00:00:00.000","CT","070035","HOSPITAL OF CENTRAL CONNECTICUT, THE","100 GRAND STREET","NEW BRITAIN",6050,"Short Term",9003,"true",277.1,277.1,277.1,204.9,204.9,20,19.3,0,0,277.1,55,55,23.4,23.4,5.6,5.6,0,0,0,1940,1940,1940,1434,1434,140,135,0,0,1940,385,385,164,164,39,39,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,-999999,-999999,-999999,-999999,4,-999999,0,0,118,4,0,-999999,0,0,-999999,0,-999999,-999999,0,0,1078,0,"POINT (-72.787799 41.662015)"
"735","070025","2021-03-05T00:00:00.000","CT","070025","HARTFORD HOSPITAL","80 SEYMOUR STREET","HARTFORD",6102,"Short Term",9003,"true",859.7,859.7,859.7,728.1,728.1,42.4,37.6,-999999,-999999,859.7,158,158,80.6,80.6,7.3,6.9,0,0,0,6018,6018,6018,5097,5097,297,263,7,7,6018,1106,1106,564,564,51,48,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,0,0,-999999,0,5,4,4,6,0,0,180,31,0,-999999,-999999,4,5,5,8,6,0,0,1756,0,"POINT (-72.68082 41.754123)"
"736","070036","2021-03-05T00:00:00.000","CT","070036","JOHN DEMPSEY HOSPITAL","263 FARMINGTON AVE","FARMINGTON",6032,"Short Term",9003,"true",234,234,223,134,134,18.6,6.4,0,0,223,28,28,10.6,10.6,-999999,-999999,0,0,0,1638,1638,1561,938,938,130,45,0,0,1561,196,196,74,74,12,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,-999999,0,-999999,4,0,-999999,0,0,190,106,0,16,16,-999999,11,23,20,17,0,-999999,624,0,"POINT (-72.79582 41.73509)"
"737","070029","2021-03-05T00:00:00.000","CT","070029","BRISTOL HOSPITAL","41 BREWSTER RD","BRISTOL",6010,"Short Term",9003,"true",134,134,134,85.1,85.1,-999999,-999999,0,0,134,14,14,9.1,9.1,-999999,0,0,0,0,938,938,938,596,596,12,9,0,0,938,98,98,64,64,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,-999999,0,-999999,0,0,0,53,-999999,0,0,0,0,-999999,0,-999999,-999999,0,0,545,0,"POINT (-72.934878 41.676078)"
"738","070002","2021-03-05T00:00:00.000","CT","070002","ST FRANCIS HOSPITAL & MEDICAL CENTER","114 WOODLAND STREET","HARTFORD",6105,"Short Term",9003,"true",504,463,463,343.4,310.6,18.6,14,0,0,504,70.4,42.4,53.9,37.7,-999999,-999999,0,0,0,3528,3241,3241,2404,2174,130,98,0,0,3528,493,297,377,264,12,12,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,-999999,0,-999999,-999999,6,0,0,0,468,-999999,0,0,0,0,0,0,-999999,-999999,0,0,1347,0,"POINT (-72.699468 41.77508)"
"739","070027","2021-03-05T00:00:00.000","CT","070027","MANCHESTER MEMORIAL HOSPITAL","71 HAYNES ST","MANCHESTER",6040,"Short Term",9003,"true",211,205,205,138.7,136.7,6,6,0,0,211,28,22,21,20,-999999,-999999,0,0,0,1477,1435,1435,971,957,42,42,0,0,1477,196,154,147,140,22,22,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,"POINT (-72.525221 41.781087)"
"740","070011","2021-03-05T00:00:00.000","CT","070011","CHARLOTTE HUNGERFORD HOSPITAL","540 LITCHFIELD ST","TORRINGTON",6790,"Short Term",9005,"true",117.7,117.7,117.7,80.6,80.6,-999999,-999999,0,0,117.7,33,33,6.7,6.7,0,0,0,0,0,824,824,824,564,564,24,24,0,0,824,231,231,47,47,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,-999999,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,494,0,"POINT (-73.133143 41.790846)"
"741","070004","2021-03-05T00:00:00.000","CT","070004","SHARON HOSPITAL","50 HOSPITAL HILL ROAD","SHARON",6069,"Short Term",9005,"true",60,60,60,31.3,31.3,-999999,-999999,0,0,60,9,9,4.6,4.6,-999999,-999999,0,0,0,420,420,420,219,219,7,7,0,0,420,63,63,32,32,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,171,0,"POINT (-73.481572 41.879662)"
"742","070020","2021-03-05T00:00:00.000","CT","070020","MIDDLESEX HOSPITAL","28 CRESCENT ST","MIDDLETOWN",6457,"Short Term",9007,"true",273,273,221,163.4,163.4,17.4,8.9,0,0,221,26,24,22.3,22.3,5,-999999,0,0,0,1911,1911,1547,1144,1144,122,62,0,0,1547,182,168,156,156,35,23,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,0,0,0,-999999,-999999,-999999,8,0,0,64,89,0,-999999,-999999,4,11,27,19,23,0,0,1260,0,"POINT (-72.647633 41.554865)"
"743","070031","2021-03-05T00:00:00.000","CT","070031","GRIFFIN HOSPITAL","130 DIVISION ST","DERBY",6418,"Short Term",9009,"true",140,140,120,98,98,15.9,15.9,0,0,120,14,14,11.3,11.3,-999999,-999999,0,0,0,980,980,840,686,686,111,111,0,0,840,98,98,79,79,27,27,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0,-999999,0,-999999,-999999,4,0,4,0,0,159,0,0,0,0,0,0,0,0,0,0,0,582,0,"POINT (-73.088689 41.335978)"
"744","070022","2021-03-05T00:00:00.000","CT","070022","YALE-NEW HAVEN HOSPITAL","20 YORK ST","NEW HAVEN",6504,"Short Term",9009,"true",1610,1376,1306,1330.1,1166,106.7,96.3,6,-999999,1520,322.4,218,262.1,174.1,30.4,28.3,0,0,0,11270,9632,9142,9311,8162,747,674,42,20,10640,2257,1526,1835,1219,213,198,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,181,-999999,10,21,17,34,38,31,29,0,5,32,0,0,0,0,0,0,0,0,0,0,0,3320,0,"POINT (-72.934689 41.304285)"
"745","070016","2021-03-05T00:00:00.000","CT","070016","SAINT MARY'S HOSPITAL","56 FRANKLIN STEET","WATERBURY",6706,"Short Term",9009,"true",146.4,146.4,146.4,133,133,25.1,24.7,0,0,146.4,49,40,19.3,18.4,5.7,5.7,0,0,0,1025,1025,1025,931,931,176,173,0,0,1025,343,280,135,129,40,40,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,78,-999999,0,0,0,0,0,-999999,0,0,0,0,889,0,""
"746","072003","2021-03-05T00:00:00.000","CT","072003","GAYLORD HOSPITAL INC","GAYLORD FARM RD","WALLINGFORD",6492,"Long Term",9009,"true",124,124,124,118.6,118.6,0,0,0,0,124,0,0,0,0,0,0,0,0,0,868,868,868,830,830,0,0,0,0,868,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
